borvidek,borregio,variety,variety_en,period,scenario,huglin_mean,winkler_mean,frost_days_mean,heat_days_mean,huglin_score,winkler_ok,frost_score,heat_score,suitability,limiting_factor,colour,confidence,in_principal_varieties,delta_vs_1991_2020
Balatonboglári,Balaton,Zöld veltelíni,Grüner Veltliner,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,white,high,False,
Balatonboglári,Balaton,Kéknyelű,Keknyelu,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9864763,True,0.99090904,1.0,0.9775083,huglin,white,low,False,
Balatonboglári,Balaton,Juhfark,Juhfark,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.94939035,True,0.99090904,1.0,0.9407595,huglin,white,low,False,
Balatonboglári,Balaton,Cserszegi fűszeres,Cserszegi fuszeres,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.98871773,True,1.0,1.0,0.98871773,huglin,white,medium,False,
Balatonboglári,Balaton,Irsai Olivér,Irsai Oliver,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,white,medium,False,
Balatonboglári,Balaton,Leányka,Leanyka,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.99941826,True,1.0,1.0,0.99941826,huglin,white,medium,False,
Balatonboglári,Balaton,Királyleányka,Kiralyleanyka,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.99941826,True,1.0,1.0,0.99941826,huglin,white,medium,True,
Balatonboglári,Balaton,Ezerjó,Ezerjo,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.99941826,True,0.99090904,1.0,0.9903326,frost,white,low,False,
Balatonboglári,Balaton,Cirfandli,Zierfandler,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9956572,True,0.99090904,1.0,0.9866057,frost,white,low,False,
Balatonboglári,Balaton,Generosa,Generosa,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.98871773,True,1.0,1.0,0.98871773,huglin,white,low,False,
Balatonboglári,Balaton,Bianca,Bianca,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9996726,True,1.0,1.0,0.9996726,huglin,white,medium,False,
Balatonboglári,Balaton,Arany sárfehér,Arany sarfeher,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9956572,True,0.99090904,1.0,0.9866057,frost,white,low,False,
Balatonboglári,Balaton,Budai zöld,Budai zold,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.99941826,True,1.0,1.0,0.99941826,huglin,white,low,False,
Balatonboglári,Balaton,Muscat ottonel,Muscat Ottonel,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,white,medium,False,
Balatonboglári,Balaton,Kékfrankos,Blaufränkisch,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9956572,True,1.0,1.0,0.9956572,huglin,red,high,True,
Balatonboglári,Balaton,Kadarka,Kadarka,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.94939035,True,0.99090904,1.0,0.9407595,huglin,red,medium,False,
Balatonboglári,Balaton,Cabernet franc,Cabernet Franc,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.94939035,True,1.0,1.0,0.94939035,huglin,red,high,False,
Balatonboglári,Balaton,Cabernet sauvignon,Cabernet Sauvignon,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.8847571,False,0.99090904,1.0,0.6575354,winkler,red,high,True,
Balatonboglári,Balaton,Merlot,Merlot,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.94939035,True,0.99090904,1.0,0.9407595,huglin,red,high,True,
Balatonboglári,Balaton,Pinot noir,Pinot Noir,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9541349,True,1.0,1.0,0.9541349,huglin,red,high,True,
Balatonboglári,Balaton,Syrah,Syrah,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.8847571,False,0.99090904,1.0,0.6575354,winkler,red,high,False,
Balatonboglári,Balaton,Zweigelt,Zweigelt,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9956572,True,1.0,1.0,0.9956572,huglin,red,high,False,
Balatonboglári,Balaton,Portugieser,Portugieser / Kékoportó,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9956572,True,1.0,1.0,0.9956572,huglin,red,medium,False,
Balatonboglári,Balaton,Tempranillo,Tempranillo,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.31705457,False,0.99090904,1.0,0.23562919,winkler,red,medium,False,
Balatonboglári,Balaton,Touriga Nacional,Touriga Nacional,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.03372123,False,0.99090904,1.0,0.025061006,winkler,red,medium,False,
Balatonboglári,Balaton,Garnacha,Grenache,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.0,False,0.99090904,1.0,0.0,huglin,red,medium,False,
Balatonboglári,Balaton,Mourvèdre,Mourvèdre / Monastrell,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.0,False,0.99090904,1.0,0.0,huglin,red,medium,False,
Balatonboglári,Balaton,Carignan,Carignan / Mazuelo,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.0,False,0.99090904,1.0,0.0,huglin,red,low,False,
Balatonboglári,Balaton,Aglianico,Aglianico,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.0,False,0.99090904,1.0,0.0,huglin,red,medium,False,
Balatonboglári,Balaton,Nero d'Avola,Nero d'Avola,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.0,False,0.99090904,1.0,0.0,huglin,red,medium,False,
Balatonboglári,Balaton,Sangiovese,Sangiovese,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.87714857,False,1.0,1.0,0.6578614,winkler,red,high,False,
Balatonboglári,Balaton,Vermentino,Vermentino,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.87714857,False,1.0,1.0,0.6578614,winkler,white,medium,False,
Balatonboglári,Balaton,Assyrtiko,Assyrtiko,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.47558185,False,0.99090904,1.0,0.35344377,winkler,white,medium,False,
Balatonboglári,Balaton,Fiano,Fiano,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.85032743,False,1.0,1.0,0.63774556,winkler,white,medium,False,
Balatonboglári,Balaton,Verdejo,Verdejo,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.87714857,False,1.0,1.0,0.6578614,winkler,white,medium,False,
Balatonboglári,Balaton,Albariño,Albariño,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.9320004,True,1.0,1.0,0.9320004,huglin,white,medium,False,
Balatonboglári,Balaton,Solaris,Solaris,1991-2020,observed,2111.9016,1586.0974,11.1,1.7666667,0.8722526,True,1.0,1.0,0.8722526,huglin,white,medium,False,
