borvidek,index,n_members,mean,p10,p50,p90,std
Etyek-Budai,growing_season_precip,14,367.69708,332.24024963378906,373.52857971191406,392.37554321289065,24.367296
Etyek-Budai,hargreaves_pet,14,835.6146,828.3131774902344,834.1129455566406,846.7462097167969,7.567306
Etyek-Budai,heat_days_t35,14,5.964286,4.524999809265137,5.5,8.015000104904177,1.6556929
Etyek-Budai,huglin_index,14,2234.236,2194.4414794921877,2232.23388671875,2286.3363525390623,39.705547
Etyek-Budai,last_spring_frost_doy,14,89.08929,84.1500030517578,89.75,92.12499694824218,3.2809575
Etyek-Budai,p_minus_pet,14,-467.91754,-501.59104309082034,-459.8705291748047,-441.7526428222656,26.89603
Etyek-Budai,spring_frost_days,14,11.607142,10.280000114440918,11.474999904632568,13.085000324249268,1.0837715
Etyek-Budai,winkler_gdd,14,1677.8722,1645.8820556640626,1678.5929565429688,1712.3495361328125,32.21098
Hajós-Bajai,cool_night_index,14,11.412102,11.247976398468017,11.397765636444092,11.55704107284546,0.2260941
Hajós-Bajai,extreme_heat_days_t38,14,2.0357144,1.2800000071525575,1.8499999642372131,3.034999966621399,0.88696295
Hajós-Bajai,growing_season_precip,14,398.15524,368.4117950439453,402.28895568847656,422.745556640625,21.864134
Hajós-Bajai,hargreaves_pet,14,903.04584,895.7483032226562,900.8392028808594,910.922705078125,7.257537
Hajós-Bajai,heat_days_t35,14,10.3714285,8.300000190734863,10.075000286102295,13.234999942779544,2.23372
Hajós-Bajai,huglin_index,14,2366.7017,2333.3882080078124,2362.7999267578125,2403.40556640625,39.05961
Hajós-Bajai,last_spring_frost_doy,14,92.92143,87.68000106811523,93.17499923706055,97.28000259399414,3.647956
Hajós-Bajai,p_minus_pet,14,-504.89062,-526.2165100097657,-499.8998718261719,-483.1592956542969,24.669796
Hajós-Bajai,spring_frost_days,14,13.3714285,11.819999980926514,13.800000190734863,14.389999866485596,1.1820312
Hajós-Bajai,winkler_gdd,14,1765.5095,1743.3205322265626,1760.1027221679688,1792.3461791992188,33.31633
Kunsági,cool_night_index,14,11.524095,11.38811731338501,11.533951759338379,11.641539669036865,0.21155609
Kunsági,extreme_heat_days_t38,14,1.6964285,0.9550000309944153,1.5,2.885000038146973,0.7573903
Kunsági,growing_season_precip,14,365.2723,330.6792755126953,369.77532958984375,387.86806030273436,22.11241
Kunsági,hargreaves_pet,14,882.96515,874.5748107910156,880.5552673339844,891.3316650390625,7.478241
Kunsági,heat_days_t35,14,8.767858,7.144999933242798,8.200000286102295,11.725000000000001,1.8799148
Kunsági,huglin_index,14,2343.0076,2304.6165283203127,2338.8759765625,2384.902587890625,39.820724
Kunsági,last_spring_frost_doy,14,90.16071,86.74999694824218,90.5,92.7099983215332,2.6747525
Kunsági,p_minus_pet,14,-517.6928,-546.5615417480469,-513.6697387695312,-492.159521484375,24.403204
Kunsági,spring_frost_days,14,12.599999,11.149999618530273,12.800000190734863,13.794999790191651,1.1381497
