borvidek,index,n_members,mean,p10,p50,p90,std
Móri,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Móri,growing_season_precip,14,383.49057,383.4905700683594,383.4905700683594,383.4905700683594,0.0
Móri,hargreaves_pet,14,727.1794,727.1793823242188,727.1793823242188,727.1793823242188,0.0
Móri,heat_days_t35,14,0.16666667,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0
Móri,huglin_index,14,1702.8597,1702.8597412109375,1702.8597412109375,1702.8597412109375,0.0
Móri,last_spring_frost_doy,14,105.7,105.69999694824219,105.69999694824219,105.69999694824219,0.0
Móri,p_minus_pet,14,-343.6888,-343.6888122558594,-343.6888122558594,-343.6888122558594,0.0
Móri,spring_frost_days,14,16.4,16.399999618530273,16.399999618530273,16.399999618530273,0.0
Móri,winkler_gdd,14,1223.4171,1223.4171142578125,1223.4171142578125,1223.4171142578125,0.0
Nagy-Somlói,cool_night_index,14,10.376481,10.376481056213379,10.376481056213379,10.376481056213379,0.0
Nagy-Somlói,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Nagy-Somlói,growing_season_precip,14,427.95563,427.95562744140625,427.95562744140625,427.95562744140625,0.0
Nagy-Somlói,hargreaves_pet,14,772.4649,772.4649047851562,772.4649047851562,772.4649047851562,0.0
Nagy-Somlói,heat_days_t35,14,0.43333334,0.4333333373069763,0.4333333373069763,0.4333333373069763,0.0
Nagy-Somlói,huglin_index,14,1841.7683,1841.768310546875,1841.768310546875,1841.768310546875,0.0
Nagy-Somlói,last_spring_frost_doy,14,105.26667,105.26667022705078,105.26667022705078,105.26667022705078,0.0
Nagy-Somlói,p_minus_pet,14,-344.50928,-344.50927734375,-344.50927734375,-344.50927734375,0.0
Nagy-Somlói,spring_frost_days,14,13.633333,13.633333206176758,13.633333206176758,13.633333206176758,0.0
Nagy-Somlói,winkler_gdd,14,1319.7167,1319.7166748046875,1319.7166748046875,1319.7166748046875,0.0
Neszmélyi,cool_night_index,14,9.933154,9.933154106140137,9.933154106140137,9.933154106140137,0.0
Neszmélyi,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Neszmélyi,growing_season_precip,14,380.0991,380.0990905761719,380.0990905761719,380.0990905761719,0.0
Neszmélyi,hargreaves_pet,14,765.02686,765.02685546875,765.02685546875,765.02685546875,0.0
Neszmélyi,heat_days_t35,14,0.33333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0
Neszmélyi,huglin_index,14,1791.11,1791.10986328125,1791.10986328125,1791.10986328125,0.0
Neszmélyi,last_spring_frost_doy,14,109.53333,109.53333282470703,109.53333282470703,109.53333282470703,0.0
Neszmélyi,p_minus_pet,14,-384.92773,-384.927734375,-384.927734375,-384.927734375,0.0
Neszmélyi,spring_frost_days,14,16.666666,16.66666603088379,16.66666603088379,16.66666603088379,0.0
Neszmélyi,winkler_gdd,14,1260.8146,1260.8145751953125,1260.8145751953125,1260.8145751953125,0.0
Pannonhalmi,cool_night_index,14,10.346181,10.346179962158203,10.346179962158203,10.346179962158203,0.0
Pannonhalmi,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Pannonhalmi,growing_season_precip,14,374.3563,374.3563232421875,374.3563232421875,374.3563232421875,0.0
Pannonhalmi,hargreaves_pet,14,769.59125,769.5912475585938,769.5912475585938,769.5912475585938,0.0
Pannonhalmi,heat_days_t35,14,0.46666667,0.46666666865348816,0.46666666865348816,0.46666666865348816,0.0
Pannonhalmi,huglin_index,14,1844.8506,1844.8505859375,1844.8505859375,1844.8505859375,0.0
Pannonhalmi,last_spring_frost_doy,14,106.7,106.69999694824219,106.69999694824219,106.69999694824219,0.0
Pannonhalmi,p_minus_pet,14,-395.23495,-395.2349548339844,-395.2349548339844,-395.2349548339844,0.0
Pannonhalmi,spring_frost_days,14,14.6,14.600000381469727,14.600000381469727,14.600000381469727,0.0
Pannonhalmi,winkler_gdd,14,1319.8365,1319.83642578125,1319.83642578125,1319.83642578125,0.0
Pécsi,cool_night_index,14,11.076431,11.076431274414062,11.076431274414062,11.076431274414062,0.0
Pécsi,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Pécsi,growing_season_precip,14,428.02762,428.0276184082031,428.0276184082031,428.0276184082031,0.0
Pécsi,hargreaves_pet,14,784.39606,784.3960571289062,784.3960571289062,784.3960571289062,0.0
Pécsi,heat_days_t35,14,0.43333334,0.4333333373069763,0.4333333373069763,0.4333333373069763,0.0
Pécsi,huglin_index,14,1918.2213,1918.22119140625,1918.22119140625,1918.22119140625,0.0
