borvidek,variety,n_members,mean,p10,p50,p90,std
Csongrádi,Juhfark,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Kabar,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Kadarka,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Királyleányka,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Kékfrankos,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Kéknyelű,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Kövérszőlő,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Leányka,14,1.0,1.0,1.0,1.0,0.0
Csongrádi,Merlot,14,0.7818182,0.7818182110786438,0.7818182110786438,0.7818182110786438,0.0
Csongrádi,Mourvèdre,14,0.0,0.0,0.0,0.0,0.0
Csongrádi,Muscaris,14,0.75,0.75,0.75,0.75,0.0
Csongrádi,Muscat ottonel,14,0.75,0.75,0.75,0.75,0.0
